OrphaCode,DiseaseName,GeneSymbol,GeneId
2774,Multicentric carpo-tarsal osteolysis with or without nephropathy,MAFB,20884
2770,Nasu-Hakola disease,TREM2,15655
2770,Nasu-Hakola disease,TYROBP,15678
254343,Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome,MTPAP,21429
254334,Autosomal recessive intermediate Charcot-Marie-Tooth disease type B,KARS1,20149
2762,Progressive osseous heteroplasia,GNAS,16147
252212,Malignant triton tumor,SH3PXD2A,25204
252212,Malignant triton tumor,HTRA1,16824
2763,Osteocraniostenosis,FAM111A,22200
252206,Melanoma and neural system tumor syndrome,CDKN2A,15426
252202,Constitutional mismatch repair deficiency syndrome,PMS2,15116
252202,Constitutional mismatch repair deficiency syndrome,MLH1,16407
252202,Constitutional mismatch repair deficiency syndrome,MSH2,16466
252202,Constitutional mismatch repair deficiency syndrome,MSH6,16467
2792,Otofaciocervical syndrome,EYA1,16006
2792,Otofaciocervical syndrome,PAX1,22565
254525,Temple syndrome due to paternal 14q32.2 microdeletion,MEG3,17275
254525,Temple syndrome due to paternal 14q32.2 microdeletion,DLK1,17352
254525,Temple syndrome due to paternal 14q32.2 microdeletion,RTL1,17276
2796,Pachydermoperiostosis,SLCO2A1,20794
2796,Pachydermoperiostosis,HPGD,17727
254528,Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion,RTL1,17276
254528,Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion,MEG3,17275
254528,Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion,DLK1,17352
2789,Lateral meningocele syndrome,NOTCH3,16559
2788,Osteoporosis-pseudoglioma syndrome,LRP5,16372
2791,Otodental syndrome,FGF3,17362
2790,"Endosteal hyperostosis, Worth type",LRP5,16372
2783,Autosomal dominant osteopetrosis type 1,LRP5,16372
2780,Osteopathia striata-cranial sclerosis syndrome,AMER1,17979
2780,Osteopathia striata-cranial sclerosis syndrome,CTNNB1,15819
667,Autosomal recessive malignant osteopetrosis,CLCN7,15460
667,Autosomal recessive malignant osteopetrosis,TCIRG1,15593
667,Autosomal recessive malignant osteopetrosis,TNFSF11,17256
667,Autosomal recessive malignant osteopetrosis,SNX10,21096
2805,Partial pancreatic agenesis,PTF1A,15167
2805,Partial pancreatic agenesis,PDX1,16634
254693,Partial hydatidiform mole,NLRP7,16554
254693,Partial hydatidiform mole,KHDC3L,20694
2807,Papilloma of choroid plexus,TP53,15644
678,Papillon-Lefèvre syndrome,CTSC,15822
254704,Genetic hyperferritinemia without iron overload,FTL,16080
254534,Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation,DLK1,17352
254534,Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation,MEG3,17275
254534,Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation,RTL1,17276
2802,X-linked sideroblastic anemia and spinocerebellar ataxia,ABCB7,15053
254531,Temple syndrome due to paternal 14q32.2 hypomethylation,RTL1,17276
254531,Temple syndrome due to paternal 14q32.2 hypomethylation,MEG3,17275
254531,Temple syndrome due to paternal 14q32.2 hypomethylation,DLK1,17352
254688,Complete hydatidiform mole,NLRP7,16554
254688,Complete hydatidiform mole,KHDC3L,20694
254688,Complete hydatidiform mole,MEI1,27775
254688,Complete hydatidiform mole,TOP6BL,27776
2498,Syndactyly type 8,FGF16,22387
2499,Metachondromatosis,PTPN11,15170
2500,Acrogeria,COL3A1,15770
2501,"Metaphyseal chondrodysplasia, Spahr type",MMP13,16452
2504,Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,RUNX2,15236
2505,Multiple benign circumferential skin creases on limbs,MAPRE2,23569
2505,Multiple benign circumferential skin creases on limbs,TUBB,23571
2510,Micro syndrome,RAB3GAP1,15180
2510,Micro syndrome,RAB3GAP2,15181
2510,Micro syndrome,RAB18,20157
2510,Micro syndrome,TBC1D20,22575
2508,Corpus callosum agenesis-abnormal genitalia syndrome,ARX,15955
2514,Autosomal dominant primary microcephaly,DPP6,19219
2514,Autosomal dominant primary microcephaly,LMNB1,16365
2518,Autosomal recessive chorioretinopathy-microcephaly syndrome,PLK4,23133
2518,Autosomal recessive chorioretinopathy-microcephaly syndrome,TUBGCP6,21183
2518,Autosomal recessive chorioretinopathy-microcephaly syndrome,TUBGCP4,23217
2524,Pontocerebellar hypoplasia type 2,TSEN15,23891
2524,Pontocerebellar hypoplasia type 2,TSEN54,17741
2524,Pontocerebellar hypoplasia type 2,TSEN34,17845
2524,Pontocerebellar hypoplasia type 2,TSEN2,17846
2524,Pontocerebellar hypoplasia type 2,SEPSECS,19617
2526,Microcephaly-lymphedema-chorioretinopathy syndrome,KIF11,20816
2554,Ear-patella-short stature syndrome,ORC4,19834
2554,Ear-patella-short stature syndrome,ORC6,19835
2554,Ear-patella-short stature syndrome,CDT1,19836
2554,Ear-patella-short stature syndrome,CDC6,19837
2554,Ear-patella-short stature syndrome,ORC1,19843
2554,Ear-patella-short stature syndrome,GMNN,23638
2554,Ear-patella-short stature syndrome,CDC45,23944
2556,Microphthalmia with linear skin defects syndrome,HCCS,16187
2556,Microphthalmia with linear skin defects syndrome,COX7B,21824
2556,Microphthalmia with linear skin defects syndrome,NDUFB11,23222
575,Muckle-Wells syndrome,NLRP3,16553
2573,Moyamoya disease,DIAPH1,15864
2573,Moyamoya disease,ACTA2,16835
2573,Moyamoya disease,RNF213,19846
2570,Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome,GPKOW,27522
261183,15q11.2 microdeletion syndrome,NIPA1,16547
261183,15q11.2 microdeletion syndrome,NIPA2,24761
261183,15q11.2 microdeletion syndrome,TUBG1,25009
2585,Ataxia-pancytopenia syndrome,SAMD9L,23881
261144,FOXG1 syndrome due to 14q12 microdeletion,FOXG1,17713
2578,Mayer-Rokitansky-Küster-Hauser syndrome type 2,HNF1B,17228
2578,Mayer-Rokitansky-Küster-Hauser syndrome type 2,WNT4,15728
2576,Mulibrey nanism,TRIM37,15663
261222,Distal 16p11.2 microdeletion syndrome,SH2B1,20852
1359,Carney complex,PRKAR1A,15139
1359,Carney complex,PDE11A,17881
2593,Tubular aggregate myopathy,ORAI1,18443
2593,Tubular aggregate myopathy,STIM1,18444
2593,Tubular aggregate myopathy,CASQ1,23056
261229,14q11.2 microduplication syndrome,CHD8,21741
261229,14q11.2 microduplication syndrome,SUPT16H,29691
2590,Spinal muscular atrophy-progressive myoclonic epilepsy syndrome,ASAH1,15956
2588,Myhre syndrome,SMAD4,15524
261190,Cleft palate-congenital heart defect-intellectual disability syndrome due to 15q14 microdeletion,MEIS2,22965
261197,Proximal 16p11.2 microdeletion syndrome,SH2B1,20852
261295,20p12.3 microdeletion syndrome,BMP2,18080
261279,17q23.1q23.2 microdeletion syndrome,TBX4,15588
261265,17q12 microdeletion syndrome,HNF1B,17228
261265,17q12 microdeletion syndrome,LHX1,21575
2616,3M syndrome,CUL7,15826
2616,3M syndrome,OBSL1,18463
2616,3M syndrome,CCDC8,20298
261250,16q24.3 microdeletion syndrome,ANKRD11,20309
2613,Nail-patella-like renal disease,LMX1B,16367
261257,Distal 17p13.3 microdeletion syndrome,YWHAE,20276
2623,Geleophysic dysplasia,FBN1,16032
2623,Geleophysic dysplasia,ADAMTSL2,18351
2623,Geleophysic dysplasia,LTBP3,18363
261330,Distal 22q11.2 microdeletion syndrome,BCR,15365
261330,Distal 22q11.2 microdeletion syndrome,MAPK1,17413
261330,Distal 22q11.2 microdeletion syndrome,CRKL,21835
261323,21q22.11q22.12 microdeletion syndrome,KIF15,25446
2639,Fibular aplasia-complex brachydactyly syndrome,BMPR1B,15373
2639,Fibular aplasia-complex brachydactyly syndrome,GDF5,16114
261483,Xq27.3q28 duplication syndrome,FMR1,16063
2632,Langer mesomelic dysplasia,SHOX,15291
2645,Osteoglosphonic dysplasia,FGFR1,16046
261584,5q22 microdeletion syndrome,APC,16443
261600,Alagille syndrome due to 20p12 microdeletion,JAG1,16278
261619,Alagille syndrome due to a JAG1 point mutation,JAG1,16278
261537,Mowat-Wilson syndrome due to monosomy 2q22,ZEB2,15740
261552,Mowat-Wilson syndrome due to a ZEB2 point mutation,ZEB2,15740
2636,Microcephalic osteodysplastic primordial dwarfism types I and III,RNU4ATAC,20137
2658,Lenz-Majewski hyperostotic dysplasia,PTDSS1,22633
261629,Alagille syndrome due to a NOTCH2 point mutation,NOTCH2,16558
261638,Okihiro syndrome due to 20q13 microdeletion,SALL4,15242
261647,Okihiro syndrome due to a point mutation,SALL4,15242
261652,Kleefstra syndrome due to a point mutation,KMT2C,25630
261652,Kleefstra syndrome due to a point mutation,EHMT1,19026
3057,Monoamine oxidase A deficiency,MAOA,16376
3047,"Blepharophimosis-intellectual disability syndrome, SBBYS type",KAT6B,20645
3042,Intellectual disability-cataracts-calcified pinnae-myopathy syndrome,ZBTB20,23000
263662,Familial multiple meningioma,SMARCB1,15526
263662,Familial multiple meningioma,SUFU,15569
263662,Familial multiple meningioma,SMARCE1,22035
263662,Familial multiple meningioma,MN1,23524
263662,Familial multiple meningioma,PDGFB,17757
263548,Peeling skin syndrome type A,FLG2,26057
263548,Peeling skin syndrome type A,CHST8,22349
263548,Peeling skin syndrome type A,SERPINB8,24101
263553,Peeling skin syndrome type B,CDSN,15428
3032,NPHP3-related Meckel-like syndrome,NPHP3,16564
263534,Acral peeling skin syndrome,CSTA,20747
263534,Acral peeling skin syndrome,TGM5,15614
263516,Progressive myoclonic epilepsy type 3,KCTD7,20180
263524,Acute necrotizing encephalopathy of childhood,CPT2,15796
263524,Acute necrotizing encephalopathy of childhood,RANBP2,17981
263501,COG4-CDG,COG4,20272
263508,COG1-CDG,COG1,17983
263482,"Spondyloepimetaphyseal dysplasia, Maroteaux type",TRPV4,17899
3021,RAPADILINO syndrome,RECQL4,15196
263494,DPM3-CDG,DPM3,20271
263487,COG5-CDG,COG5,20270
263458,Hyperinsulinism due to INSR deficiency,INSR,16263
263455,Congenital hyperinsulinism due to HNF4A deficiency,HNF4A,16210
1832,Osteosclerotic bone dysplasia,FAM20C,16801
3019,Ramon syndrome,ELMO2,24100
263463,CHST3-related skeletal dysplasia,CHST3,15453
263410,Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome,SLC19A3,15305
769,Rabson-Mendenhall syndrome,INSR,16263
3005,Pyle disease,SFRP4,23890
263347,MRCS syndrome,BEST1,15368
2990,Autosomal recessive multiple pterygium syndrome,CHRNG,15452
2990,Autosomal recessive multiple pterygium syndrome,MYH3,16499
263297,Glycogen storage disease with severe cardiomyopathy due to glycogenin deficiency,GYG1,20269
3138,Ulnar-mammary syndrome,TBX3,15587
3144,Schneckenbecken dysplasia,SLC35D1,17728
3144,Schneckenbecken dysplasia,INPPL1,21752
798,Schinzel-Giedion syndrome,SETBP1,19183
3115,Roussy-Lévy syndrome,PMP22,15114
3115,Roussy-Lévy syndrome,MPZ,16463
3102,Richieri Costa-Pereira syndrome,EIF4A3,22596
3107,Autosomal dominant Robinow syndrome,DVL3,23684
3107,Autosomal dominant Robinow syndrome,WNT5A,19181
3107,Autosomal dominant Robinow syndrome,DVL1,23213
3107,Autosomal dominant Robinow syndrome,FZD2,23281
3086,Autosomal dominant vitreoretinochoroidopathy,BEST1,15368
3088,Revesz syndrome,TINF2,16938
3097,Meacham syndrome,WT1,15731
3078,"Severe X-linked intellectual disability, Gustavson type",RBMX,32144
3077,X-linked intellectual disability-psychosis-macroorchidism syndrome,MECP2,16388
3063,"X-linked intellectual disability, Snyder type",SMS,16809
2886,TARP syndrome,RBM10,19229
2884,Piebaldism,SNAI2,15530
2884,Piebaldism,KIT,16308
2879,"Phocomelia, Schinzel type",WNT7A,15729
268882,Arnold-Chiari malformation type I,DKK1,21409
268823,Occipital encephalocele,DACT1,21552
2874,Phakomatosis pigmentokeratotica,HRAS,16221
2848,Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome,PRG4,15137
2854,Fuhrmann syndrome,WNT7A,15729
708,Peters anomaly,FOXC1,16064
708,Peters anomaly,CYP1B1,15838
708,Peters anomaly,PITX2,15096
708,Peters anomaly,PAX6,16612
708,Peters anomaly,FOXE3,16067
2850,Alopecia-intellectual disability syndrome,ITGB6,22813
2850,Alopecia-intellectual disability syndrome,LSS,23345
2850,Alopecia-intellectual disability syndrome,AHSG,25340
268114,RAS-associated autoimmune leukoproliferative disease,KRAS,16312
268114,RAS-associated autoimmune leukoproliferative disease,NRAS,18962
268129,Spheroid body myopathy,MYOT,16512
2822,Autosomal recessive spastic paraplegia type 11,SPG11,15544
268261,DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion,DYRK1A,20280
2836,PEHO syndrome,ZNHIT3,25354
268162,Intermediate maple syrup urine disease,BCKDHA,15360
268162,Intermediate maple syrup urine disease,BCKDHB,15361
268162,Intermediate maple syrup urine disease,DBT,15851
268162,Intermediate maple syrup urine disease,PPM1K,21863
268145,Classic maple syrup urine disease,BCKDHA,15360
268145,Classic maple syrup urine disease,BCKDHB,15361
268145,Classic maple syrup urine disease,DBT,15851
268184,Thiamine-responsive maple syrup urine disease,DBT,15851
2833,Stiff skin syndrome,FBN1,16032
2834,Wrinkly skin syndrome,ATP6V0A2,17303
268173,Intermittent maple syrup urine disease,BCKDHA,15360
268173,Intermittent maple syrup urine disease,BCKDHB,15361
268173,Intermittent maple syrup urine disease,DBT,15851
2969,Proteus-like syndrome,PTEN,15166
750,Pseudoachondroplasia,COMP,15787
1848,"Renal agenesis, bilateral",WNT9B,31365
1848,"Renal agenesis, bilateral",GREB1L,24575
1848,"Renal agenesis, bilateral",RET,15200
1848,"Renal agenesis, bilateral",ITGA8,22671
1848,"Renal agenesis, bilateral",FGF20,22817
1848,"Renal agenesis, bilateral",GFRA1,31452
740,Hutchinson-Gilford progeria syndrome,ZMPSTE24,15747
740,Hutchinson-Gilford progeria syndrome,LMNA,16364
2957,Guttmacher syndrome,HOXA13,16211
2924,Isolated polycystic liver disease,PRKCSH,15141
2924,Isolated polycystic liver disease,SEC63,15266
2924,Isolated polycystic liver disease,LRP5,16372
2924,Isolated polycystic liver disease,ALG8,15499
2896,Pitt-Hopkins syndrome,TCF4,17229
2896,Pitt-Hopkins syndrome,TCF4,17229
2899,Brachyolmia-amelogenesis imperfecta syndrome,LTBP3,18363
264580,Glycogen storage disease due to liver phosphorylase kinase deficiency,PHKA2,15086
264580,Glycogen storage disease due to liver phosphorylase kinase deficiency,PHKG2,17404
2919,Orofaciodigital syndrome type 5,DDX59,22558
264675,Hereditary pulmonary alveolar proteinosis,CSF2RB,15812
264675,Hereditary pulmonary alveolar proteinosis,CSF2RA,18659
3377,Trismus-pseudocamptodactyly syndrome,MYH8,16502
275777,Heritable pulmonary arterial hypertension,ATP13A3,31394
275777,Heritable pulmonary arterial hypertension,ACVRL1,15079
275777,Heritable pulmonary arterial hypertension,BMPR2,15374
275777,Heritable pulmonary arterial hypertension,TBX4,15588
275777,Heritable pulmonary arterial hypertension,ENG,15977
275777,Heritable pulmonary arterial hypertension,CAV1,17896
275777,Heritable pulmonary arterial hypertension,SMAD9,18370
275777,Heritable pulmonary arterial hypertension,KCNK3,22261
275777,Heritable pulmonary arterial hypertension,EIF2AK4,22632
275777,Heritable pulmonary arterial hypertension,GDF2,22383
275777,Heritable pulmonary arterial hypertension,SOX17,20717
275786,Drug- or toxin-induced pulmonary arterial hypertension,BMPR2,15374
275798,Pulmonary arterial hypertension associated with connective tissue disease,HLA-B,16200
3363,Trichomegaly-retina pigmentary degeneration-dwarfism syndrome,PNPLA6,17190
3366,Non-syndromic metopic craniosynostosis,FGFR1,16046
3366,Non-syndromic metopic craniosynostosis,FREM1,18924
276148,Benign epithelial tumor of salivary glands,PLAG1,23743
276148,Benign epithelial tumor of salivary glands,HMGA2,19582
276145,Malignant epithelial tumor of salivary glands,PRKD1,23135
3412,VACTERL with hydrocephalus,FANCB,16021
276152,Multiple endocrine neoplasia type 4,CDKN1B,18426
275872,Frontotemporal dementia with motor neuron disease,VCP,15706
275872,Frontotemporal dementia with motor neuron disease,TARDBP,17226
275872,Frontotemporal dementia with motor neuron disease,FUS,17369
275872,Frontotemporal dementia with motor neuron disease,SQSTM1,20429
275872,Frontotemporal dementia with motor neuron disease,C9ORF72,20676
275872,Frontotemporal dementia with motor neuron disease,TBK1,21615
275872,Frontotemporal dementia with motor neuron disease,CHCHD10,22968
3384,Common arterial trunk,NKX2-6,17359
3384,Common arterial trunk,PLXND1,22582
275864,Behavioral variant of frontotemporal dementia,TMEM106B,25303
275864,Behavioral variant of frontotemporal dementia,PSEN1,15160
275864,Behavioral variant of frontotemporal dementia,CHMP2B,15446
275864,Behavioral variant of frontotemporal dementia,TREM2,15655
275864,Behavioral variant of frontotemporal dementia,VCP,15706
275864,Behavioral variant of frontotemporal dementia,MAPT,16379
275864,Behavioral variant of frontotemporal dementia,GRN,17726
275864,Behavioral variant of frontotemporal dementia,SQSTM1,20429
275864,Behavioral variant of frontotemporal dementia,C9ORF72,20676
3329,Tibial aplasia-ectrodactyly syndrome,BHLHA9,20801
3322,Hoyeraal-Hreidarsson syndrome,DKC1,15869
3322,Hoyeraal-Hreidarsson syndrome,TERT,16789
3322,Hoyeraal-Hreidarsson syndrome,TINF2,16938
3322,Hoyeraal-Hreidarsson syndrome,RTEL1,21975
3322,Hoyeraal-Hreidarsson syndrome,ACD,23097
3322,Hoyeraal-Hreidarsson syndrome,PARN,23221
275555,Preeclampsia,FLT1,25651
275555,Preeclampsia,STOX1,22270
275555,Preeclampsia,CORIN,23277
275517,Autoimmune lymphoproliferative syndrome-recurrent viral infections due to CASP8 deficiency,CASP8,16839
3352,Tricho-dento-osseous syndrome,DLX3,15874
3342,Arterial tortuosity syndrome,SLC2A10,15318
3339,Oculoectodermal syndrome,KRAS,16312
3338,Toriello-Carey syndrome,DDX3X,22249
3472,Yunis-Varon syndrome,FIG4,17288
3472,Yunis-Varon syndrome,VAC14,25848
3319,Congenital amegakaryocytic thrombocytopenia,THPO,15617
3319,Congenital amegakaryocytic thrombocytopenia,MPL,16460
3473,Zimmermann-Laband syndrome,KCNN3,25422
3473,Zimmermann-Laband syndrome,ATP6V1B2,22990
3473,Zimmermann-Laband syndrome,KCNH1,23250
3459,Wilson-Turner syndrome,HDAC8,20779
3459,Wilson-Turner syndrome,LAS1L,22975
2995,Baraitser-Winter cerebrofrontofacial syndrome,ACTB,17409
2995,Baraitser-Winter cerebrofrontofacial syndrome,ACTG1,17680
3243,Sweet syndrome,PTPN6,32149
3243,Sweet syndrome,MEFV,16389
1827,Acromelic frontonasal dysplasia,ZSWIM6,23003
268973,Isolated focal cortical dysplasia type Ia,SLC35A2,22235
269008,Isolated focal cortical dysplasia type IIb,TSC2,15669
269008,Isolated focal cortical dysplasia type IIb,MTOR,23236
269008,Isolated focal cortical dysplasia type IIb,TSC1,15668
269001,Isolated focal cortical dysplasia type IIa,TSC2,15669
269001,Isolated focal cortical dysplasia type IIa,MTOR,23236
2460,Van den Ende-Gupta syndrome,SCARF2,19486
3416,Hyperostosis corticalis generalisata,LRP5,16372
3416,Hyperostosis corticalis generalisata,SOST,16450
3453,Autoimmune polyendocrinopathy type 1,AIRE,15481
3449,Weill-Marchesani syndrome,ADAMTS17,21192
3449,Weill-Marchesani syndrome,ADAMTS10,15081
3449,Weill-Marchesani syndrome,FBN1,16032
3449,Weill-Marchesani syndrome,LTBP2,18372
269510,Congenital non-communicating hydrocephalus,WDR81,21876
269510,Congenital non-communicating hydrocephalus,CCDC88C,21727
3454,Wieacker-Wolff syndrome,ZC4H2,22155
3455,Wiedemann-Rautenstrauch syndrome,POLR3A,20641
269505,Congenital communicating hydrocephalus,WDR81,21876
269505,Congenital communicating hydrocephalus,TRIM71,27102
269505,Congenital communicating hydrocephalus,MPDZ,21755
269215,Isolated Dandy-Walker malformation without hydrocephalus,ZIC4,15746
269215,Isolated Dandy-Walker malformation without hydrocephalus,NID1,28328
